"Id","poradi","obdobi","datum","schuze","url","cisloHlasovani","celeJmeno","narozeni","HsProcessType","OsobaId","funkce","tema","text","pocetSlov","politiciZminky","temata"
2021_6_00957,957,2021,2022-01-26,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006237.htm,77528,Jan Skopeček,,person,jan-skopecek,Místopředseda PSP,61. Návrh na volbu místopředsedy Poslanecké sněmovny,"Zemědělský výbor zazněl jako další. Ještě se hlásí někdo, aby navrhl alternativní výbor k projednání? Nikoliv. Já to shrnu. Máme návrhy na hospodářský výbor, zdravotní výbor a zemědělský výbor. O všech těchto návrzích budeme hlasovat.
Čili já dám hlasovat o návrhu na projednání předloženého tisku v hospodářském výboru.
Zahajuji hlasování a mám tady... Zahájil jsem už hlasování, tak hlasování považuji za zmatečné. Ukončuji hlasování. Je tady faktická poznámka pana místopředsedy Bartoška. Ne, tak to byl omyl. (Pobavení.) Další faktická poznámka je tu pan poslanec Flek. Také se spletl pravděpodobně při hlasování.
Takže budeme hlasovat znovu o přikázání k projednání v hospodářském výboru.
Zahajuji tedy hlasování a ptám se, kdo je pro, aby byl předložený návrh projednán v hospodářském výboru, ať stiskne tlačítko a zvedne ruku. Kdo je proti?
V hlasování číslo 74 bylo přihlášeno 148 poslanců, pro hlasovalo 72, proti 7. Návrh byl zamítnut. Čili hospodářský výbor nebude projednávat tento návrh zákona.
Další budeme hlasovat o projednání ve zdravotním výboru.
Zahajuji hlasování a ptám se, kdo je pro to, aby předložený návrh projednal zdravotní výbor, ať stiskne tlačítko a zvedne ruku. Kdo je proti?
V hlasování číslo 75 bylo přihlášeno 148 poslanců, pro bylo 72, proti 6. Návrh byl zamítnut. Čili ani zdravotní výbor nebude předložený tisk projednávat.
A poslední návrh byl na projednání předloženého tisku v zemědělském výboru.
Zahajuji hlasování a ptám se, kdo je pro, aby předložený návrh projednal výbor zemědělský, ať stiskne tlačítko a zvedne ruku. Kdo je proti?
V hlasování číslo 76 bylo přihlášeno 148 poslanců, pro hlasovalo 73, proti 8. Návrh byl zamítnut.
Žádný další návrh na výbory jsme neměli, čili konstatuji, že jsme tisk, resp. návrh zákona poslali jenom garančnímu výboru, a to sice výboru pro životní prostředí. Dál konstatuji, že v obecné rozpravě byl předložen návrh na prodloužení lhůt, a sice o 20 dnů na 80 dní. Nicméně hlásí se paní zpravodajka, tak jí dávám slovo.
",313,
2021_6_00961,961,2021,2022-01-26,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006237.htm,,Anna Hubáčková,,person,anna-hubackova,Ministryně životního prostředí ČR,61. Návrh na volbu místopředsedy Poslanecké sněmovny,"Děkuji. Velmi rychle proletím tuto novelu nebo tento návrh, vážený pane předsedající. Je to v podstatě transpozice stejné evropské směrnice, která sdílí stejný osud jak sněmovní tisk 55, a já už jenom shrnu - dovoluji si požádat o projednání navrhovaného zákona v prvním čtení a jeho přikázání (výboru) pro životní prostředí jako garančnímu výboru.
",54,,
2021_6_00841,841,2021,2022-01-26,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006215.htm,,Jan Bartošek,,person,jan-bartosek,Místopředseda PSP,61. Návrh na volbu místopředsedy Poslanecké sněmovny,"Děkuji. S přednostním právem se hlásí paní předsedkyně Schillerová. Prosím, máte slovo.
",12,
2021_6_00845,845,2021,2022-01-26,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006216.htm,,Alena Schillerová,,person,alena-schillerova,Poslankyně,61. Návrh na volbu místopředsedy Poslanecké sněmovny,"Děkuji, pane místopředsedo. Dovolte mi pár slov k tomu, co nám bylo sděleno před pauzou. Asi vás překvapím, ale pro mě to není zase takovým překvapením. Já alespoň beru pozitivně to - a z každé situace je potřeba si brát i to pozitivní - že jsme se konečně dozvěděli, co je ta nová politická kultura a co to znamená ta lepší politika, jak jste říkali. Teď víme, že na nějaké dohody se nemůžeme spolehnout. Vy tomu říkáte nová politická kultura, já tomu říkám - nebudu hledat to slovo, protože jsem dáma.
Každopádně je to ostuda vaší koalice, nikoliv postoj opozice. Několikrát jste deklarovali, a říkám to tu v klidu bez nějakého pocitu ublíženosti, bereme to, budeme podle toho samozřejmě k tomu přistupovat, vy jste respektovali a několikrát jste to řekli veřejně, že respektujete nárok hnutí ANO na tento post, několikrát jsem slyšela, že se zvolením Karla Havlíčka nebude problém, už bylo nepřípustné kádrování našeho prvního kandidáta Radka Vondráčka, teď dokonce to nebylo ani kádrování veřejně slyšitelné, teď dokonce jste se tím promlčeli a v té komedii se dál pokračuje.
Chápu to tak, že je to trest za to, že jsme si dovolili vystupovat při důvěře vlády 23 hodin, nebo za to, že vaši poslanci nechodí do práce.
Chtěla bych připomenout, že klub hnutí ANO má 72 poslanců, má osmnáctkrát více poslanců než klub Pirátské strany. Přesto máme ve vedení Sněmovny stejné zastoupení. Bereme to jak to je a slovy Karla Havlíčka, kterého si nesmírně vážím za jeho postoj, chci říct, že my rozhodně nebudeme přistupovat na žádné výměnné obchody za posty výměnou za poslušnost nebo prosazení některých vašich priorit. Já si myslím, že vždy je lepší, a jako bývalá členka vlády to vím, hledat dohodu, hledat nějakou spolupráci, protože je před námi dlouhé období a projednávání velkého množství zákonů.
Děkuji vám za pozornost. (Potlesk z levé strany sálu.)
",308,
2021_6_00984,984,2021,2022-01-27,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006256.htm,,Jana Mračková Vildumetzová,,person,jana-mrackova-vildumetzova,Místopředsedkyně PSP,61. Návrh na volbu místopředsedy Poslanecké sněmovny,"Pane poslanče, čas.
",3,,
2021_6_01003,1003,2021,2022-01-27,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006258.htm,,Jan Jakob,,person,jan-jakob,Poslanec,61. Návrh na volbu místopředsedy Poslanecké sněmovny,"Děkuji, vážená paní předsedkyně. Vážené dámy, vážení pánové, já se omlouvám, ale mám pocit, že kolegové z SPD by si měli přečíst znovu jednací řád, to, co jsme tady viděli před chvílí, tak nepatří do tohoto bodu, ale do interpelací a nakonec i to, co tady zmiňovali, tak jsem viděl, že už ve vylosovaných interpelacích je.
Nejenom proto si dovoluji jménem všech pěti koaličních klubů zavetovat všechny návrhy na zařazení nových bodů, a to všech, které tady předložili kolegové Koten, Foldyna, Bašta, Kobza, Síla, Kettner i kolegyně Pošarová. Děkuji.
",89,
2021_6_01004,1004,2021,2022-01-27,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006258.htm,,Markéta Pekarová Adamová,,person,marketa-pekarova-adamova,Předsedkyně PSP,61. Návrh na volbu místopředsedy Poslanecké sněmovny,"Takže o těchto návrzích, protože jsou zavetovány, již nebudeme hlasovat. Nyní je přednostní právo pana předsedy SPD Tomia Okamury. Prosím.
",20,,
2021_6_00971,971,2021,2022-01-27,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006251.htm,,Radim Fiala,,person,radim-fiala,Poslanec,61. Návrh na volbu místopředsedy Poslanecké sněmovny,"Děkuji, paní předsedající. Vážené kolegyně, kolegové, jako předseda klubu, poslaneckého klubu SPD, bych si dovolil načíst zde tři návrhy, které by se měly projednávat dnes večer od 18 hodin v takzvaném opozičním okénku, pokud nám koalice umožní ty návrhy projednávat od 18 hodin. Je to věc na koalici. Dohoda byla, že bude opoziční okénko, kdy i naše návrhy zákonů, tedy z pera SPD či ANO, budeme moci projednávat ve čtvrtek po 18. hodině. Dovolte, abych ty návrhy také trochu okomentoval, byť je trochu okomentoval už pan předseda Okamura, ale já bych si dovolil je okomentovat ještě z jiného úhlu pohledu.
Takže prvním návrhem, který navrhujeme, paní předsedají, na opoziční okénko je bod číslo 15, sněmovní tisk 8, a je to návrh na vydání ústavního zákona o celostátním referendu. Je to podle našeho názoru jeden z nejdůležitějších bodů, který by Česká republika měla mít. Lidé by měli mít právo rozhodovat v referendu. Měli by mít právo rozhodovat téměř o čemkoliv v referendu, když ho samozřejmě Česká republika vypíše. Totiž referendum je skutečná vláda lidu a nikoliv politiků, kteří můžou mít své zájmy.
Referendum mají všechny země Evropy kromě dvou, my jsme jedna z nich. Referendum je totiž skutečná demokracie. Skutečná demokracie a nejenom demokracie v uvozovkách, kterou se tady pětikoalice snaží prezentovat, takzvanou zastupitelskou formou. Zastupitelská forma znamená, hoďte mi ve volbách lístek do urny a my už to za vás ty čtyři roky vyřešíme. A čtyři roky do toho lidé nemají co kecat. ***
Neprošlo jazykovou korekturou, neautorizováno !
A to je špatně. Lidé by měli rozhodovat v referendu. Já vám řeknu, zvlášť pro ty, kteří tady v minulém volebním období nebyli, jaká je historie referenda, co já si pamatuji, hlavně od roku 2017. (Hluk v jednacím sále přetrvává.) V roce 2017 ve volbách do Poslanecké sněmovny kandidovalo mnoho stran, mnoho stran, které ve svém volebním programu měly referendum, protože referendum je základem demokracie. A myslím, že je to...
",319,
2021_6_01010,1010,2021,2022-01-27,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006261.htm,,Markéta Pekarová Adamová,,person,marketa-pekarova-adamova,Předsedkyně PSP,61. Návrh na volbu místopředsedy Poslanecké sněmovny,"Vaše vystoupení vyvolalo dalšího přihlášeného, a to je pan místopředseda Bartošek, zatím poslední přednostní právo. Prosím.
",16,
2021_6_00894,894,2021,2022-01-26,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006231.htm,,Berenika Peštová,,person,,Poslankyně,61. Návrh na volbu místopředsedy Poslanecké sněmovny,"Já samozřejmě bych ještě ráda dodala, Ministerstvo životního prostředí samozřejmě se snažilo ještě, když jsem tedy byla v té funkci, o to a prosili jsme nebo posílali jsme i na komisi a žádali jsme o odkladný účinek nebo respektive o odložení účinku této směrnice právě proto, že tady přišla ta covidová doba, a naopak jsme apelovali na ty lidi, aby víc používali ty jednorázové plasty, a bohužel nám nebylo vyhověno. To za prvé.
A samozřejmě ten vstup pana poslance Babky mě evokoval k tomu, zkuste si doma udělat takový krásný pokus, kdy si napustíte vanu, dáte si tam jedno brčko, vlezte do té vany, dejte si ruce pod sebe a zkuste si to brčko narvat do nosu. Prostě Archimédův zákon funguje nádherně. Takže nevím, jak těm želvičkám to udělali, v každém případě vznikla tady nějaká vlna a ta vlna právě, říkám, začala v tom Londýně a postupně se do dostávalo dál a dál. A je to takový paradox, že Anglie už v Evropské unii není a my v tom pokračujeme skvěle dál. Děkuji.
",173,,
2021_6_01274,1274,2021,2022-01-28,6,http://www.psp.cz/eknih/2021ps/stenprot/006schuz/s006306.htm,,Vojtěch Munzar,,person,vojtech-munzar,Poslanec,82. Návrh na potvrzení předsedů výborů Poslanecké sněmovny,"Děkuji, paní předsedající. Vážené kolegyně, vážení kolegové, dámy a pánové, vážená paní radní. Na začátku je třeba říci, že diskuse o regulacích Airbnb nás skutečně provázaly i to minulé období a myslím si, že všichni, bez ohledu na politickou příslušnost vnímáme problematiku krátkodobých pronájmů za důležitou. Vnímáme i ohlasy ostatních bydlících v domě a víme, že v některých pražských domech skutečně chování některých turistů, ale jistě ne všech, způsobovalo problém a nerušený výkon vlastnících práv ostatních.
Ostatně i vláda ve svém programovém prohlášení říká, že předloží vlastní návrh zákona, který to bude řešit. A to považuji za velmi důležité a klíčové při řešení jednotlivých problémů a rizik, které tento návrh přináší, aby to byl skutečně vládní návrh zákona, který prochází klasickým připomínkovým řízením, které by mělo vyřešit sporné otázky, které kolem právě konkrétně tohoto návrhu panují. A věřím, že sama vláda dokáže navrhnout skutečně funkční nástroje jak stanovit pravidla, protože je to o stanovení pravidel a možnosti dovolání se těch sousedů a zejména otázky, jak tyto pravidla vymáhat. To obsahuje také zejména funkční identifikaci. A mělo by to obsahovat zejména funkční identifikaci, protože jestliže chceme stanovit nějaké podmínky, tak skutečně potřebujeme nástroje, jak většinu pronajímaných bytů dostat ze šedé ekonomiky do legálního stavu, abychom je následně mohli nějak regulovat.
Já jenom zdůrazním, co hlavní město Praha vlastně navrhuje. a) Navrhuje, aby města mohla prostřednictvím nařízením obce stanovit období, ve kterém je poskytování ubytovacích služeb v bytových domech, rodinných domech nebo ve stavbách pro rodinnou rekreaci zakázáno. A za b) podmínky, za jakých je možné poskytování ubytovacích služeb v bytových domech, rodinných domech nebo ve stavbách pro rodinnou rekreaci, a to maximální počet současně ubytovaných osob nebo maximální počet přenocování v jednom kalendářním roce v jedné bytové jednotce, v rodinném domě nebo stavbě pro rodinnou rekreaci.
Paní předkladatelka tady zmínila, že návrh je totožný s tím, co už předkládali v minulém období. Já bych chtěl zdůraznit, že návrh je totožný s pozměňovacím návrhem, který předložil v minulém období Patrik Nacher, který po velmi rozsáhlé diskusi, 18. prosince 2019, získal 31 z tehdy přítomných 175 poslanců. Z mého pohledu se předkladatelé při předkládání úplně stejného návrhu nevypořádali s tehdy uvedenými připomínkami, které tehdy zazněly v diskusi. A já si je dovolím shrnout do tří základních bodů.
První základní bod jsou pochybnosti o ústavnosti vyplývající z otázky přiměřenosti a míry takové regulace osobního vlastnictví. Druhý základní bod jsou pochybnosti o vymahatelnosti. A třetí bod o dopadech, respektive, zda takový základ skutečně dopadne na ty problémové vlastníky, když je stát těžko umí identifikovat a většina těchto pronájmů se pohybuje v šedé zóně.
Takže my jsme v minulé Sněmovně hlasovali naprosto totožný návrh, který byl předložen jako pozměňovací k jiné novele živnostenského zákona a tehdy jej Poslanecká sněmovna odmítla. Následně nám poslalo hlavní město Praha v minulém volebním období nový návrh, který je vlastně věcně totožný, který tehdy se nechtěl doprojednat - to říkala tady radí. Nicméně bylo k němu vypracováno stanovisko parlamentního institutu, kde si dovolím odcitovat jeho závěr.
""Navržená úprava v současné podobě vzbuzuje pochybnosti o slučitelnosti s právem EU, jakož i s ústavním pořádkem České republiky."" K oběma návrhům, tedy k tomu tisku předchozímu, v minulém období 946, tak který projednáváme dnes, je to skutečně stejný návrh, vypracovala vláda ještě Andreje Babiše stanovisko, které podle mě z nějakých politických důvodů bylo nakonec neutrální, ale ve svém písemném odůvodnění sama vláda tehdejší vyjádřila pochybnosti o ústavní komfortnosti a článkem č. 26 Listiny základních práv a svobod, a to vlastně kvůli tomu, že nejsou stanoveny mantinely takové regulace. Upozornila na problém šedé ekonomiky, kterou návrh řeší a upozornila na problém přiměřenosti a možných rozpor se směrnicí Evropského parlamentu a Rady 2006/123/ES.
Mě velmi mrzí jako zpravodaje, že předkladatelé bohužel nereflektovali tyto závažné připomínky, ani ty připomínky, co přišly od jednotlivých resortů, jako je Ministerstvo financí nebo Ministerstva obchodu a průmyslu. Dámy a pánové, na tento návrh se z mého pohledu nemůžeme dívat pouze optikou hlavního města, ale pohledem všech lokalit v České republice. Protože hlavní město Praha nám navrhuje, abychom všem obcím v České republice dali pravomoc, aby svým nařízením mohly kdykoliv zakázat poskytování ubytovacích služeb v bytových domech, rodinných domech nebo ve stavbách pro rodinnou rekreaci, anebo maximální počet přenocování v jednom kalendářním roce v jedné bytové jednotce, v rodinném domě nebo stavbě pro rodinnou rekreaci, či počet osob, které tam mohou být.
Tento zákon by neplatil pouze na území hlavního města Prahy, ale po celé republice. A teď si všichni představme na chvíli, opusťme představu pražského bytového domu Airbnb a představme si nějakou obec na horách v Krkonoších, na Šumavě, kde je třeba několik chat, penzion a hotel. A tam obec by měla také takovou pravomoc. A protože se domnívám, že ve všech odvětvích zuří konkurenční boj, tak si představte, že si majitel takového hotelu dohodne se starostou a obec nařízením v plné sezoně zakáže ubytování v penzionu, v soukromých chatách a podobně.
Anebo třeba starousedlíci budou trvat na tom, že v nějakém období jim tam návštěvníci dělají nepořádek a budou chtít, ať to obec zakáže. Já tím vůbec nechci zlehčovat ty problémy sousedů v nějakém bytovém domě v Praze. Ale musím upozornit na možné plné důsledky přijetí tohoto zákona. Já opravdu mám pochybnosti o přiměřenosti takové pravomoci. O tom, jak velký je to zásah do vlastnických práv, aby někdo toto mohl zakázat. Protože toto riziko tento návrh přináší. A my bychom měli opravdu vážit na lékarnických vahách, jakým způsobem umožníme veřejné moci vstupovat do soukromých vztahů a do soukromého vlastnictví. V takovém případě navrhovatelé mají zřejmě důvěru, že vždycky všichni za všech okolností, všichni radní ve všech obcích a všichni zastupitelé v budoucnu zvolení, budou velice uvážliví při prosazování tohoto nařízení.
Jenomže je otázkou, jestli někdo nebude mít třeba zábrany pro to, jakým způsobem vstupovat do soukromého vlastnictví. A každá nová pravomoc je zneužitelná. A tím nijak nezpochybňuji nutnost stanovit takové efektivní podmínky, které situaci budou skutečně řešit, kdy bude vlastník skutečně odpovědný za své vlastnictví a bude dovolání sousedů v jednotlivých bytových domech, aby se mohli domoci svých práv. Ale takové podmínky musí být v souladu s ústavou a dalšími hlavními předpisy a musí být vymahatelné.
Já se obávám, že takto opakovaně předkládaný stejný návrh, který nereflektuje tu veřejnost diskusi a nereflektuje ani diskusi na půdě Poslanecké sněmovny, tak nemůže vést k jednoznačné dohodě a smysluplnému řešení. Já se skutečně domnívám, že to musí předložit tuto regulaci vláda Česká republiky v souladu se svým programovým prohlášením a musí to učinit po připomínkovém řízení. Jenom chci upozornit paní předkladatelku, která zde říkala, že jsme velmi liberální a že se vůbec nic neřeší. Tak jí chci jenom připomenout, že jsme i v minulém období několik regulací přijali. Třeba nutnost hlásit tuto záležitost na živnostenské úřady, poplatkovou povinnost a podobně. Minimálně tři, třikrát v různých předpisech jsme tuto záležitost řešili. A tím bych, dámy a pánové, skončil, možná trošku delší zpravodajskou zprávu, ale považoval jsem za nutné, abyste znali i historii projednávání těchto tisků v této Poslanecké sněmovně. Děkuji za pozornost.
",1158,
